ts,time,pkg,core16,core20,nvme,pl1,gpu_temp,gpu_power,gpu_util,train_tag
1788464442,03:40:42,67.0,55.0,57.0,74,4095,58,91.20,25,ep? s1350
1788464448,03:40:48,69.0,56.0,58.0,74,4095,58,91.44,33,ep? s1350
1788464453,03:40:53,69.0,58.0,59.0,74,4095,58,90.60,34,ep? s1350
1788464458,03:40:58,69.0,57.0,58.0,74,4095,58,90.78,34,ep? s1350
1788464463,03:41:03,69.0,58.0,59.0,74,4095,58,90.96,33,ep? s1350
1788464468,03:41:08,63.0,59.0,61.0,74,4095,58,91.33,37,ep? s1400
1788464473,03:41:13,69.0,56.0,59.0,74,4095,58,90.85,36,ep? s1400
1788464478,03:41:18,64.0,58.0,59.0,74,4095,58,91.18,34,ep? s1400
1788464483,03:41:23,70.0,59.0,61.0,74,4095,58,91.12,35,ep? s1400
1788464488,03:41:28,64.0,58.0,61.0,74,4095,58,90.78,35,ep? s1400
1788464493,03:41:33,69.0,58.0,61.0,74,4095,58,90.57,33,ep? s1400
1788464498,03:41:38,66.0,59.0,59.0,74,4095,58,90.30,34,ep? s1400
1788464503,03:41:43,71.0,58.0,61.0,74,4095,58,90.88,36,ep? s1400
1788464508,03:41:48,66.0,59.0,61.0,74,4095,58,91.20,33,ep? s1400
1788464513,03:41:53,71.0,59.0,62.0,74,4095,58,94.27,34,ep? s1400
1788464518,03:41:58,67.0,59.0,61.0,74,4095,58,91.20,35,ep? s1450
1788464523,03:42:03,71.0,56.0,59.0,74,4095,58,94.20,30,ep? s1450
1788464528,03:42:08,66.0,59.0,58.0,74,4095,58,91.37,34,ep? s1450
1788464534,03:42:14,70.0,58.0,62.0,74,4095,58,91.05,34,ep? s1450
1788464539,03:42:19,79.0,62.0,59.0,74,4095,58,91.26,33,ep? s1450
1788464544,03:42:24,70.0,60.0,59.0,74,4095,58,94.75,36,ep? s1450
1788464549,03:42:29,66.0,58.0,59.0,74,4095,58,91.23,35,ep? s1450
1788464554,03:42:34,70.0,60.0,61.0,74,4095,58,94.90,30,ep? s1450
1788464559,03:42:39,66.0,59.0,59.0,74,4095,58,91.39,34,ep? s1450
1788464564,03:42:44,70.0,59.0,58.0,74,4095,58,94.44,33,ep? s1450
1788464569,03:42:49,67.0,59.0,61.0,74,4095,58,94.46,29,ep? s1500
1788464574,03:42:54,64.0,59.0,62.0,74,4095,59,90.26,32,ep? s1500
1788464579,03:42:59,66.0,56.0,58.0,74,4095,59,94.81,35,ep? s1500
1788464584,03:43:04,65.0,56.0,59.0,74,4095,59,93.71,30,ep? s1500
1788464589,03:43:09,66.0,57.0,57.0,74,4095,59,91.72,30,ep? s1500
1788464594,03:43:14,68.0,59.0,67.0,74,4095,58,94.46,34,ep? s1500
1788464599,03:43:19,64.0,56.0,56.0,74,4095,59,94.49,30,ep? s1500
1788464604,03:43:24,68.0,59.0,61.0,74,4095,59,92.14,29,ep? s1500
1788464609,03:43:29,65.0,55.0,57.0,74,4095,59,91.83,29,ep? s1500
1788464614,03:43:34,64.0,60.0,61.0,74,4095,60,91.75,30,ep? s1500
1788464620,03:43:40,68.0,56.0,59.0,74,4095,58,92.23,30,ep? s1550
1788464625,03:43:45,73.0,58.0,61.0,74,4095,58,91.78,31,ep? s1550
1788464630,03:43:50,68.0,55.0,58.0,74,4095,58,91.15,31,ep? s1550
1788464635,03:43:55,66.0,55.0,59.0,74,4095,58,91.62,30,ep? s1550
1788464640,03:44:00,64.0,57.0,57.0,74,4095,58,91.91,32,ep? s1550
1788464646,03:44:06,66.0,60.0,58.0,74,4095,58,91.74,31,ep? s1550
1788464651,03:44:11,64.0,60.0,61.0,74,4095,59,91.79,27,ep? s1550
1788464656,03:44:16,63.0,55.0,56.0,74,4095,58,91.57,32,ep? s1550
1788464661,03:44:21,67.0,60.0,56.0,74,4095,58,92.03,28,ep? s1550
1788464666,03:44:26,64.0,54.0,59.0,74,4095,58,92.79,25,ep? s1550
1788464671,03:44:31,62.0,55.0,56.0,74,4095,59,93.68,28,ep? s1600
1788464676,03:44:36,63.0,58.0,59.0,74,4095,59,92.49,25,ep? s1600
1788464681,03:44:41,63.0,58.0,63.0,74,4095,59,91.79,33,ep? s1600
1788464686,03:44:46,62.0,58.0,59.0,74,4095,59,93.36,28,ep? s1600
1788464691,03:44:51,69.0,61.0,61.0,74,4095,59,91.92,25,ep? s1600
1788464696,03:44:56,64.0,59.0,59.0,74,4095,59,92.25,32,ep? s1600
1788464701,03:45:01,67.0,66.0,61.0,74,4095,58,92.27,24,ep? s1600
1788464706,03:45:06,65.0,55.0,63.0,74,4095,59,91.70,25,ep? s1600
1788464711,03:45:11,67.0,58.0,58.0,74,4095,58,90.88,30,ep? s1600
1788464716,03:45:16,67.0,58.0,59.0,74,4095,59,92.22,23,ep? s1600
1788464721,03:45:21,65.0,56.0,65.0,74,4095,59,91.17,25,ep? s1650
1788464727,03:45:27,65.0,56.0,58.0,74,4095,59,91.18,33,ep? s1650
1788464732,03:45:32,67.0,56.0,62.0,74,4095,58,90.83,34,ep? s1650
1788464737,03:45:37,66.0,62.0,59.0,74,4095,59,91.74,33,ep? s1650
1788464742,03:45:42,68.0,55.0,56.0,74,4095,59,91.22,33,ep? s1650
1788464747,03:45:47,72.0,55.0,59.0,74,4095,58,91.74,35,ep? s1650
1788464752,03:45:52,70.0,59.0,56.0,74,4095,59,91.50,27,ep? s1650
1788464757,03:45:57,70.0,62.0,59.0,74,4095,58,91.79,34,ep? s1650
1788464762,03:46:02,69.0,58.0,57.0,74,4095,59,92.12,28,ep? s1650
1788464767,03:46:07,68.0,59.0,58.0,74,4095,58,91.49,33,ep? s1650
1788464772,03:46:12,75.0,58.0,59.0,74,4095,58,91.37,35,ep? s1700
1788464777,03:46:17,69.0,56.0,56.0,74,4095,58,91.63,34,ep? s1700
1788464782,03:46:22,67.0,56.0,67.0,74,4095,58,91.62,32,ep? s1700
1788464787,03:46:27,64.0,54.0,56.0,74,4095,58,94.80,35,ep? s1700
1788464792,03:46:32,63.0,55.0,55.0,74,4095,58,91.45,35,ep? s1700
1788464797,03:46:37,66.0,55.0,56.0,74,4095,58,91.17,34,ep? s1700
1788464802,03:46:42,66.0,58.0,59.0,74,4095,58,94.61,35,ep? s1700
1788464807,03:46:47,66.0,54.0,58.0,74,4095,59,90.90,30,ep? s1700
1788464813,03:46:53,64.0,54.0,57.0,74,4095,59,94.85,30,ep? s1700
1788464818,03:46:58,64.0,55.0,56.0,74,4095,58,93.42,27,ep? s1700
1788464823,03:47:03,64.0,55.0,58.0,74,4095,59,91.82,29,ep? s1750
1788464828,03:47:08,66.0,56.0,59.0,75,4095,60,90.94,30,ep? s1750
1788464833,03:47:13,73.0,58.0,59.0,74,4095,59,95.57,35,ep? s1750
1788464838,03:47:18,66.0,61.0,57.0,74,4095,59,91.80,30,ep? s1750
1788464843,03:47:23,69.0,57.0,69.0,74,4095,59,92.48,30,ep? s1750
1788464848,03:47:28,67.0,58.0,61.0,74,4095,59,95.14,37,ep? s1750
1788464853,03:47:33,64.0,55.0,58.0,74,4095,59,95.47,30,ep? s1750
1788464858,03:47:38,61.0,55.0,59.0,74,4095,59,92.75,30,ep? s1750
1788464863,03:47:43,64.0,56.0,56.0,74,4095,58,92.67,30,ep? s1750
1788464868,03:47:48,66.0,56.0,56.0,74,4095,60,92.43,32,ep? s1750
1788464873,03:47:53,64.0,55.0,57.0,74,4095,58,92.46,30,ep? s1800
1788464878,03:47:58,66.0,60.0,59.0,74,4095,58,92.29,33,ep? s1800
1788464883,03:48:03,64.0,58.0,61.0,74,4095,58,92.25,30,ep? s1800
1788464888,03:48:08,67.0,56.0,65.0,74,4095,58,92.61,30,ep? s1800
1788464893,03:48:13,71.0,56.0,61.0,74,4095,58,92.53,30,ep? s1800
1788464899,03:48:19,64.0,55.0,59.0,74,4095,58,92.38,30,ep? s1800
1788464904,03:48:24,68.0,55.0,58.0,74,4095,58,92.41,30,ep? s1800
1788464909,03:48:29,64.0,56.0,63.0,74,4095,58,92.30,30,ep? s1800
1788464914,03:48:34,68.0,55.0,56.0,74,4095,58,91.01,30,ep? s1800
1788464919,03:48:39,64.0,56.0,57.0,74,4095,58,92.55,30,ep? s1800
1788464924,03:48:44,66.0,58.0,61.0,74,4095,58,92.08,30,ep? s1850
1788464929,03:48:49,64.0,58.0,57.0,74,4095,58,92.45,31,ep? s1850
1788464934,03:48:54,63.0,55.0,58.0,74,4095,58,91.96,30,ep? s1850
1788464940,03:49:00,64.0,55.0,58.0,74,4095,58,92.28,30,ep? s1850
1788464945,03:49:05,62.0,55.0,58.0,74,4095,58,91.17,28,ep? s1850
1788464950,03:49:10,64.0,56.0,58.0,74,4095,58,92.54,29,ep? s1850
1788464955,03:49:15,73.0,57.0,57.0,74,4095,58,86.66,33,ep? s1850
1788464960,03:49:20,63.0,54.0,55.0,74,4095,58,92.30,31,ep? s1850
1788464965,03:49:25,64.0,63.0,56.0,74,4095,58,92.47,29,ep? s1850
1788464970,03:49:30,63.0,56.0,57.0,74,4095,58,92.35,36,ep? s1850
1788464975,03:49:35,65.0,58.0,61.0,74,4095,58,92.30,31,ep? s1900
1788464980,03:49:40,79.0,55.0,59.0,74,4095,58,92.02,30,ep? s1900
1788464985,03:49:45,64.0,58.0,57.0,74,4095,58,91.99,25,ep? s1900
1788464990,03:49:50,63.0,56.0,58.0,74,4095,58,92.27,30,ep? s1900
1788464995,03:49:55,64.0,55.0,57.0,74,4095,58,92.08,28,ep? s1900
1788465000,03:50:00,64.0,54.0,59.0,74,4095,58,93.12,25,ep? s1900
1788465006,03:50:06,63.0,55.0,58.0,74,4095,58,92.11,31,ep? s1900
1788465011,03:50:11,63.0,55.0,58.0,74,4095,58,93.80,27,ep? s1900
1788465016,03:50:16,65.0,56.0,65.0,74,4095,58,93.29,24,ep? s1900
1788465021,03:50:21,64.0,56.0,57.0,74,4095,59,91.51,32,ep? s1900
1788465026,03:50:26,63.0,58.0,58.0,74,4095,58,93.89,29,ep? s1950
1788465031,03:50:31,64.0,55.0,57.0,74,4095,59,90.80,25,ep? s1950
1788465036,03:50:36,64.0,56.0,58.0,74,4095,59,93.41,25,ep? s1950
1788465041,03:50:41,65.0,57.0,59.0,74,4095,59,91.53,28,ep? s1950
1788465046,03:50:46,64.0,58.0,61.0,74,4095,58,93.46,27,ep? s1950
1788465051,03:50:51,64.0,63.0,58.0,74,4095,59,93.78,25,ep? s1950
1788465056,03:50:56,63.0,63.0,58.0,74,4095,58,91.43,33,ep? s1950
1788465061,03:51:01,75.0,61.0,57.0,74,4095,59,90.57,25,ep? s1950
1788465066,03:51:06,64.0,54.0,58.0,74,4095,59,93.36,25,ep? s1950
1788465071,03:51:11,64.0,56.0,58.0,74,4095,59,91.71,33,ep? s1950
1788465076,03:51:16,68.0,55.0,57.0,74,4095,59,91.46,27,ep? s2000
1788465081,03:51:21,62.0,54.0,62.0,74,4095,58,91.49,25,ep? s2000
1788465086,03:51:26,67.0,55.0,56.0,74,4095,58,91.54,36,ep? s2000
1788465091,03:51:31,62.0,55.0,57.0,74,4095,58,91.64,34,ep? s2000
1788465096,03:51:36,62.0,56.0,58.0,74,4095,58,91.21,33,ep? s2000
1788465102,03:51:42,68.0,56.0,58.0,74,4095,58,91.46,33,ep? s2000
1788465107,03:51:47,64.0,58.0,59.0,74,4095,58,91.58,35,ep? s2000
1788465112,03:51:52,67.0,56.0,58.0,74,4095,58,91.32,26,ep? s2000
1788465117,03:51:57,67.0,56.0,59.0,74,4095,58,91.57,34,ep? s2000
1788465122,03:52:02,69.0,56.0,57.0,74,4095,58,91.21,35,ep? s2000
1788465127,03:52:07,63.0,55.0,57.0,74,4095,58,93.90,30,ep? s2050
1788465132,03:52:12,69.0,56.0,57.0,74,4095,58,90.74,34,ep? s2050
1788465137,03:52:17,64.0,56.0,59.0,74,4095,58,93.56,35,ep? s2050
1788465142,03:52:22,70.0,61.0,61.0,74,4095,58,93.94,29,ep? s2050
1788465147,03:52:27,64.0,56.0,59.0,74,4095,59,90.47,35,ep? s2050
1788465152,03:52:32,67.0,55.0,59.0,74,4095,59,93.96,34,ep? s2050
1788465157,03:52:37,63.0,56.0,59.0,74,4095,59,94.38,29,ep? s2050
1788465162,03:52:42,64.0,56.0,59.0,74,4095,59,91.46,30,ep? s2050
1788465167,03:52:47,64.0,56.0,58.0,74,4095,59,93.92,34,ep? s2050
1788465172,03:52:52,65.0,56.0,65.0,74,4095,59,92.56,31,ep? s2050
1788465177,03:52:57,63.0,56.0,58.0,74,4095,59,94.17,35,ep? s2100
1788465182,03:53:02,63.0,56.0,61.0,74,4095,59,92.22,32,ep? s2100
1788465188,03:53:08,64.0,55.0,58.0,74,4095,59,94.71,30,ep? s2100
1788465193,03:53:13,64.0,55.0,59.0,74,4095,59,94.64,35,ep? s2100
1788465198,03:53:18,71.0,55.0,59.0,74,4095,59,91.95,30,ep? s2100
1788465203,03:53:23,64.0,55.0,61.0,74,4095,59,92.08,29,ep? s2100
1788465208,03:53:28,64.0,54.0,59.0,74,4095,59,92.19,29,ep? s2100
1788465213,03:53:33,64.0,56.0,59.0,74,4095,60,91.83,30,ep? s2100
1788465218,03:53:38,65.0,56.0,57.0,74,4095,59,92.51,30,ep? s2100
1788465223,03:53:43,64.0,56.0,62.0,74,4095,61,92.25,31,ep? s2100
1788465228,03:53:48,71.0,58.0,61.0,74,4095,59,92.12,30,ep? s2150
1788465233,03:53:53,64.0,61.0,58.0,74,4095,58,91.68,30,ep? s2150
1788465238,03:53:58,68.0,55.0,59.0,74,4095,58,92.13,30,ep? s2150
1788465244,03:54:04,69.0,56.0,58.0,74,4095,58,92.10,31,ep? s2150
1788465249,03:54:09,67.0,58.0,61.0,74,4095,59,92.34,30,ep? s2150
1788465254,03:54:14,66.0,54.0,59.0,74,4095,58,92.19,34,ep? s2150
1788465259,03:54:19,66.0,55.0,65.0,74,4095,58,92.27,31,ep? s2150
1788465264,03:54:24,72.0,55.0,56.0,74,4095,58,90.73,30,ep? s2150
1788465269,03:54:29,64.0,56.0,59.0,74,4095,58,91.97,31,ep? s2150
1788465274,03:54:34,64.0,54.0,58.0,74,4095,59,92.29,29,ep? s2150
1788465279,03:54:39,64.0,54.0,56.0,74,4095,58,91.98,28,ep? s2200
1788465284,03:54:44,64.0,56.0,57.0,74,4095,58,92.27,33,ep? s2200
1788465289,03:54:49,64.0,55.0,61.0,74,4095,58,92.44,31,ep? s2200
1788465295,03:54:55,64.0,54.0,57.0,74,4095,58,92.27,31,ep? s2200
1788465300,03:55:00,66.0,55.0,58.0,74,4095,59,92.19,26,ep? s2200
1788465305,03:55:05,64.0,55.0,61.0,74,4095,58,92.10,31,ep? s2200
1788465310,03:55:10,63.0,56.0,59.0,74,4095,59,91.63,28,ep? s2200
1788465315,03:55:15,67.0,58.0,61.0,74,4095,58,91.79,27,ep? s2200
1788465320,03:55:20,66.0,61.0,59.0,74,4095,58,91.97,30,ep? s2200
1788465325,03:55:25,64.0,56.0,58.0,74,4095,59,91.99,29,ep? s2200
1788465330,03:55:30,66.0,61.0,61.0,74,4095,58,93.05,24,ep? s2250
1788465335,03:55:35,64.0,56.0,58.0,74,4095,58,91.89,31,ep? s2250
1788465340,03:55:40,66.0,56.0,63.0,74,4095,58,93.40,28,ep? s2250
1788465345,03:55:45,67.0,59.0,61.0,74,4095,59,91.95,27,ep? s2250
1788465350,03:55:50,67.0,58.0,59.0,74,4095,58,92.00,31,ep? s2250
1788465355,03:55:55,68.0,58.0,59.0,74,4095,58,93.38,29,ep? s2250
1788465360,03:56:00,64.0,56.0,62.0,74,4095,58,93.07,25,ep? s2250
1788465365,03:56:05,67.0,56.0,58.0,74,4095,58,93.74,25,ep? s2250
1788465370,03:56:10,64.0,58.0,59.0,74,4095,59,93.41,28,ep? s2250
1788465375,03:56:15,66.0,58.0,61.0,74,4095,59,91.72,23,ep? s2250
1788465381,03:56:21,64.0,56.0,59.0,74,4095,59,91.53,33,ep? s2300
1788465386,03:56:26,63.0,55.0,63.0,74,4095,59,93.45,33,ep? s2300
1788465391,03:56:31,65.0,56.0,61.0,74,4095,59,90.52,27,ep? s2300
1788465396,03:56:36,66.0,56.0,57.0,74,4095,59,93.10,26,ep? s2300
1788465401,03:56:41,70.0,59.0,61.0,74,4095,58,91.81,37,ep? s2300
1788465406,03:56:46,64.0,58.0,58.0,74,4095,59,91.11,25,ep? s2300
1788465411,03:56:51,70.0,56.0,58.0,74,4095,59,90.60,24,ep? s2300
1788465416,03:56:56,67.0,55.0,59.0,74,4095,59,91.25,34,ep? s2300
1788465421,03:57:01,68.0,55.0,58.0,74,4095,59,91.09,25,ep? s2300
1788465426,03:57:06,70.0,58.0,58.0,75,4095,58,91.77,33,ep? s2300
1788465431,03:57:11,66.0,56.0,57.0,74,4095,58,91.06,34,ep? s2350
1788465436,03:57:16,71.0,55.0,61.0,74,4095,58,91.62,28,ep? s2350
1788465441,03:57:21,67.0,60.0,61.0,74,4095,58,91.71,33,ep? s2350
1788465446,03:57:26,71.0,59.0,61.0,74,4095,58,91.70,34,ep? s2350
1788465451,03:57:31,66.0,56.0,61.0,74,4095,58,91.03,27,ep? s2350
1788465456,03:57:36,71.0,56.0,59.0,74,4095,58,89.38,18,ep17
1788465461,03:57:41,65.0,58.0,59.0,74,4095,58,92.37,30,ep17
1788465467,03:57:47,65.0,58.0,59.0,74,4095,58,92.67,30,ep17
1788465472,03:57:52,65.0,55.0,61.0,74,4095,58,92.45,30,ep17
1788465477,03:57:57,65.0,56.0,57.0,74,4095,58,92.32,33,ep17
1788465482,03:58:02,64.0,55.0,59.0,74,4095,58,92.03,30,ep17
1788465487,03:58:07,65.0,56.0,58.0,74,4095,58,92.32,30,ep17
1788465492,03:58:12,65.0,56.0,59.0,74,4095,58,92.07,30,ep17
1788465497,03:58:17,65.0,56.0,61.0,74,4095,58,92.09,33,ep17
1788465502,03:58:22,64.0,56.0,59.0,74,4095,58,91.94,29,ep17
1788465507,03:58:27,64.0,54.0,63.0,74,4095,58,90.94,30,ep17
1788465512,03:58:32,73.0,59.0,57.0,74,4095,58,92.14,31,ep17
1788465517,03:58:37,68.0,68.0,61.0,75,4095,58,92.29,30,ep17
1788465522,03:58:42,69.0,56.0,58.0,74,4095,58,91.88,30,ep17
1788465527,03:58:47,64.0,55.0,59.0,74,4095,58,91.79,30,ep17
1788465532,03:58:52,64.0,58.0,61.0,74,4095,58,92.07,30,ep17
1788465537,03:58:57,65.0,58.0,61.0,74,4095,58,92.36,30,ep17
1788465542,03:59:02,64.0,58.0,61.0,74,4095,58,92.47,31,ep17
1788465548,03:59:08,63.0,55.0,59.0,74,4095,59,92.56,28,ep17
1788465553,03:59:13,65.0,55.0,59.0,74,4095,59,91.70,24,ep17
1788465558,03:59:18,63.0,55.0,58.0,74,4095,59,93.88,25,ep17
1788465563,03:59:23,64.0,58.0,62.0,74,4095,59,94.05,28,ep17
1788465568,03:59:28,71.0,63.0,57.0,74,4095,59,92.36,24,ep17
1788465573,03:59:33,64.0,58.0,63.0,74,4095,59,92.94,29,ep17
1788465579,03:59:39,64.0,54.0,59.0,74,4095,59,94.46,29,ep17
1788465584,03:59:44,76.0,76.0,58.0,74,4095,59,91.54,25,ep17
1788465589,03:59:49,65.0,55.0,58.0,74,4095,59,93.68,28,ep17
1788465594,03:59:54,74.0,60.0,61.0,74,4095,59,94.32,27,ep17
1788465599,03:59:59,65.0,55.0,61.0,74,4095,59,94.52,27,ep17
1788465604,04:00:04,70.0,56.0,61.0,74,4095,59,92.39,33,ep17
1788465609,04:00:09,63.0,55.0,59.0,74,4095,59,94.00,28,ep17
1788465614,04:00:14,77.0,56.0,61.0,74,4095,59,94.04,25,ep17
1788465619,04:00:19,64.0,55.0,61.0,74,4095,59,92.46,33,ep17
1788465624,04:00:24,69.0,56.0,61.0,74,4095,59,92.18,25,ep17
1788465629,04:00:29,64.0,55.0,58.0,74,4095,59,91.65,25,ep17
1788465634,04:00:34,72.0,55.0,57.0,74,4095,59,91.02,21,ep17
1788465639,04:00:39,68.0,68.0,59.0,74,4095,59,94.13,27,ep17
1788465644,04:00:44,69.0,68.0,57.0,74,4095,59,91.39,25,ep17
1788465649,04:00:49,65.0,56.0,59.0,74,4095,59,91.47,33,ep17
1788465655,04:00:55,84.0,55.0,72.0,75,4095,59,94.46,28,ep17
1788465660,04:01:00,64.0,60.0,57.0,74,4095,58,92.10,26,ep17
1788465665,04:01:05,73.0,73.0,59.0,75,4095,59,91.87,33,ep17
1788465670,04:01:10,68.0,55.0,57.0,74,4095,59,91.81,25,ep17
1788465675,04:01:15,68.0,59.0,58.0,74,4095,58,91.61,27,ep17
1788465680,04:01:20,70.0,58.0,59.0,74,4095,58,92.17,34,ep17
1788465685,04:01:25,76.0,55.0,63.0,75,4095,58,90.62,33,ep17
1788465690,04:01:30,72.0,56.0,58.0,74,4095,58,83.78,27,ep17
1788465695,04:01:35,72.0,55.0,67.0,74,4095,58,91.66,36,ep17
1788465700,04:01:40,68.0,54.0,56.0,74,4095,58,91.52,35,ep17
1788465705,04:01:45,70.0,55.0,58.0,74,4095,58,94.87,32,ep17
1788465710,04:01:50,68.0,54.0,57.0,74,4095,59,94.77,34,ep17
1788465715,04:01:55,63.0,56.0,59.0,75,4095,59,95.14,36,ep17
1788465720,04:02:00,70.0,58.0,59.0,74,4095,58,95.25,30,ep17
1788465725,04:02:05,65.0,55.0,59.0,74,4095,59,92.18,30,ep17
1788465730,04:02:10,63.0,54.0,56.0,74,4095,59,93.71,33,ep17
1788465735,04:02:15,64.0,54.0,57.0,75,4095,58,92.61,30,ep17
1788465740,04:02:20,65.0,62.0,57.0,74,4095,60,92.10,30,ep17
1788465745,04:02:25,63.0,56.0,59.0,74,4095,58,92.75,30,ep17
1788465751,04:02:31,63.0,55.0,57.0,74,4095,58,92.22,29,ep17
1788465756,04:02:36,64.0,56.0,58.0,75,4095,58,92.15,31,ep17
1788465761,04:02:41,63.0,55.0,57.0,74,4095,58,92.39,30,ep17
1788465766,04:02:46,65.0,56.0,58.0,74,4095,58,92.55,30,ep17
1788465771,04:02:51,65.0,56.0,58.0,75,4095,58,92.36,31,ep17
1788465776,04:02:56,64.0,55.0,59.0,75,4095,58,92.45,31,ep17
1788465781,04:03:01,65.0,58.0,58.0,74,4095,58,92.30,32,ep17
1788465786,04:03:06,63.0,54.0,59.0,74,4095,58,92.19,31,ep17
1788465791,04:03:11,63.0,56.0,57.0,74,4095,58,91.95,32,ep17
1788465796,04:03:16,66.0,59.0,61.0,74,4095,58,91.47,30,ep17
1788465801,04:03:21,64.0,60.0,59.0,74,4095,58,91.78,33,ep17
1788465806,04:03:26,64.0,57.0,59.0,74,4095,58,90.65,32,ep17
1788465811,04:03:31,65.0,61.0,61.0,74,4095,58,92.00,32,ep17
1788465816,04:03:36,68.0,58.0,59.0,74,4095,58,91.81,31,ep17
1788465821,04:03:41,64.0,59.0,59.0,74,4095,58,91.86,31,ep17
1788465826,04:03:46,72.0,59.0,61.0,74,4095,58,90.48,31,ep17
1788465831,04:03:51,66.0,61.0,61.0,74,4095,58,91.78,34,ep17
1788465836,04:03:56,68.0,58.0,59.0,74,4095,58,92.40,32,ep17
1788465842,04:04:02,63.0,61.0,58.0,74,4095,58,91.69,31,ep17
1788465847,04:04:07,65.0,59.0,59.0,74,4095,59,91.65,31,ep17
1788465852,04:04:12,65.0,60.0,58.0,74,4095,59,92.26,32,ep17
1788465857,04:04:17,64.0,58.0,58.0,74,4095,59,91.40,17,ep17
1788465863,04:04:23,64.0,55.0,56.0,75,4095,59,93.96,25,ep17
1788465868,04:04:28,63.0,58.0,59.0,74,4095,59,90.54,32,ep17
1788465873,04:04:33,63.0,55.0,56.0,74,4095,60,91.06,24,ep17
1788465878,04:04:38,62.0,58.0,58.0,74,4095,58,90.90,28,ep17
1788465883,04:04:43,64.0,56.0,58.0,74,4095,58,91.59,34,ep17
1788465888,04:04:48,63.0,58.0,56.0,74,4095,59,91.13,25,ep17
1788465893,04:04:53,64.0,58.0,55.0,74,4095,58,91.26,33,ep17
1788465898,04:04:58,68.0,56.0,59.0,75,4095,58,91.13,34,ep17
1788465903,04:05:03,63.0,55.0,58.0,74,4095,58,91.42,35,ep17
1788465908,04:05:08,64.0,56.0,58.0,75,4095,58,91.32,33,ep17
1788465913,04:05:13,64.0,58.0,59.0,74,4095,58,91.37,37,ep17
1788465918,04:05:18,68.0,55.0,62.0,74,4095,58,91.16,31,ep17
1788465923,04:05:23,63.0,57.0,59.0,74,4095,58,94.26,34,ep17
1788465928,04:05:28,68.0,56.0,63.0,74,4095,58,91.06,35,ep17
1788465933,04:05:33,64.0,58.0,61.0,74,4095,58,94.71,30,ep17
1788465938,04:05:38,67.0,57.0,59.0,74,4095,58,93.46,34,ep17
1788465943,04:05:43,66.0,59.0,59.0,74,4095,58,90.97,35,ep17
1788465949,04:05:49,68.0,56.0,59.0,74,4095,58,94.36,30,ep17
1788465954,04:05:54,68.0,57.0,59.0,74,4095,58,91.16,34,ep17
1788465959,04:05:59,69.0,58.0,59.0,74,4095,58,91.13,36,ep17
1788465964,04:06:04,68.0,56.0,59.0,74,4095,58,94.29,29,ep17
1788465969,04:06:09,67.0,54.0,57.0,75,4095,58,93.88,35,ep17
1788465974,04:06:14,69.0,56.0,59.0,74,4095,58,91.17,35,ep17
1788465979,04:06:19,64.0,55.0,59.0,74,4095,59,94.58,30,ep17
1788465984,04:06:24,69.0,60.0,61.0,74,4095,59,94.11,35,ep17
1788465989,04:06:29,64.0,56.0,59.0,74,4095,59,91.80,30,ep17
1788465994,04:06:34,65.0,56.0,58.0,74,4095,59,94.24,29,ep17
1788465999,04:06:39,65.0,57.0,61.0,74,4095,58,92.08,31,ep17
1788466004,04:06:44,64.0,59.0,61.0,74,4095,59,94.29,30,ep17
1788466009,04:06:49,64.0,55.0,59.0,75,4095,60,91.82,32,ep17
1788466014,04:06:54,63.0,56.0,56.0,74,4095,59,94.35,36,ep17
1788466019,04:06:59,63.0,55.0,58.0,74,4095,59,92.17,30,ep17
1788466025,04:07:05,64.0,56.0,63.0,74,4095,60,91.68,30,ep17
1788466030,04:07:10,63.0,59.0,58.0,75,4095,58,92.04,30,ep17
1788466035,04:07:15,63.0,56.0,58.0,75,4095,58,92.22,30,ep17
1788466040,04:07:20,63.0,58.0,59.0,75,4095,58,91.01,31,ep17
1788466045,04:07:25,63.0,58.0,59.0,74,4095,58,91.91,30,ep17
1788466050,04:07:30,65.0,60.0,59.0,74,4095,58,91.45,30,ep17
1788466055,04:07:35,65.0,56.0,59.0,74,4095,58,91.65,30,ep17
1788466060,04:07:40,65.0,59.0,69.0,74,4095,58,92.12,30,ep17
1788466065,04:07:45,65.0,58.0,65.0,74,4095,58,92.22,30,ep17
1788466070,04:07:50,65.0,59.0,61.0,74,4095,58,92.16,30,ep17
1788466075,04:07:55,80.0,59.0,59.0,74,4095,58,91.73,30,ep17
1788466080,04:08:00,64.0,56.0,63.0,74,4095,58,91.74,31,ep17
1788466085,04:08:05,65.0,59.0,59.0,74,4095,58,91.42,32,ep17
1788466090,04:08:10,64.0,59.0,57.0,74,4095,58,91.57,31,ep17
1788466095,04:08:15,66.0,57.0,57.0,74,4095,58,92.12,33,ep17
1788466100,04:08:20,64.0,56.0,65.0,74,4095,58,92.02,30,ep17
1788466105,04:08:25,66.0,58.0,66.0,74,4095,58,91.93,31,ep17
1788466110,04:08:30,65.0,65.0,59.0,74,4095,58,91.54,30,ep17
1788466116,04:08:36,65.0,56.0,65.0,74,4095,58,91.00,31,ep17
1788466121,04:08:41,66.0,58.0,59.0,74,4095,58,92.31,30,ep17
1788466126,04:08:46,65.0,58.0,61.0,74,4095,58,90.59,30,ep17
