ts,time,pkg,core16,core20,gpu_temp,gpu_power,gpu_util,train_tag
1788359418,22:30:18,67.0,60.0,63.0,61,94.65,18,ep? s1300
1788359423,22:30:23,68.0,61.0,62.0,61,94.93,34,ep? s1300
1788359428,22:30:28,73.0,73.0,65.0,61,95.11,25,ep? s1300
1788359433,22:30:33,71.0,59.0,63.0,60,95.04,34,ep? s1300
1788359438,22:30:38,72.0,60.0,62.0,60,94.78,34,ep? s1300
1788359443,22:30:43,71.0,58.0,62.0,61,98.52,29,ep? s1300
1788359448,22:30:48,72.0,64.0,63.0,61,98.58,35,ep? s1350
1788359453,22:30:53,71.0,61.0,71.0,61,98.66,29,ep? s1350
1788359458,22:30:58,82.0,59.0,82.0,61,95.49,30,ep? s1350
1788359464,22:31:04,68.0,59.0,63.0,61,95.98,29,ep? s1350
1788359469,22:31:09,67.0,57.0,61.0,61,95.80,29,ep? s1350
1788359474,22:31:14,69.0,57.0,62.0,61,95.65,28,ep? s1350
1788359479,22:31:19,67.0,58.0,62.0,61,96.17,30,ep? s1350
1788359484,22:31:24,67.0,58.0,59.0,61,96.87,29,ep? s1350
1788359489,22:31:29,67.0,59.0,61.0,61,95.64,27,ep? s1350
1788359494,22:31:34,67.0,59.0,61.0,61,96.45,28,ep? s1350
1788359500,22:31:40,67.0,60.0,61.0,61,97.28,28,ep? s1400
1788359505,22:31:45,67.0,64.0,61.0,61,94.99,27,ep? s1400
1788359510,22:31:50,68.0,61.0,63.0,61,95.08,33,ep? s1400
1788359515,22:31:55,69.0,59.0,62.0,60,95.00,34,ep? s1400
1788359520,22:32:00,74.0,60.0,61.0,60,95.42,33,ep? s1400
1788359525,22:32:05,73.0,60.0,61.0,61,95.05,35,ep? s1400
1788359530,22:32:10,71.0,58.0,61.0,61,98.62,29,ep? s1400
1788359535,22:32:15,71.0,61.0,59.0,61,98.44,30,ep? s1400
1788359540,22:32:20,67.0,59.0,59.0,61,95.87,30,ep? s1400
1788359545,22:32:25,69.0,65.0,59.0,61,95.90,30,ep? s1400
1788359550,22:32:30,67.0,58.0,58.0,61,96.12,30,ep? s1400
1788359555,22:32:35,69.0,59.0,61.0,61,95.99,30,ep? s1450
1788359560,22:32:40,69.0,58.0,61.0,61,95.98,30,ep? s1450
1788359565,22:32:45,67.0,59.0,59.0,61,96.25,30,ep? s1450
1788359570,22:32:50,67.0,59.0,59.0,61,96.07,30,ep? s1450
1788359575,22:32:55,70.0,59.0,61.0,61,96.01,31,ep? s1450
1788359580,22:33:00,69.0,59.0,61.0,61,96.05,30,ep? s1450
1788359585,22:33:05,67.0,58.0,61.0,61,95.96,30,ep? s1450
1788359590,22:33:10,69.0,59.0,61.0,61,96.10,29,ep? s1450
1788359595,22:33:15,81.0,67.0,61.0,61,95.86,28,ep? s1450
1788359601,22:33:21,70.0,58.0,62.0,61,96.06,31,ep? s1450
1788359606,22:33:26,66.0,58.0,62.0,61,97.24,28,ep? s1500
1788359611,22:33:31,65.0,60.0,62.0,61,95.52,17,ep? s1500
1788359616,22:33:36,69.0,60.0,62.0,61,94.95,33,ep? s1500
1788359621,22:33:41,67.0,59.0,62.0,61,94.45,18,ep? s1500
1788359626,22:33:46,78.0,61.0,63.0,60,94.89,33,ep? s1500
1788359631,22:33:51,68.0,61.0,63.0,60,95.16,34,ep? s1500
1788359636,22:33:56,75.0,62.0,63.0,61,95.14,33,ep? s1500
1788359641,22:34:01,72.0,65.0,62.0,61,95.27,34,ep? s1500
1788359646,22:34:06,73.0,61.0,63.0,61,98.16,30,ep? s1500
1788359651,22:34:11,72.0,60.0,63.0,61,97.74,30,ep? s1500
1788359656,22:34:16,67.0,60.0,61.0,61,95.91,29,ep? s1550
1788359661,22:34:21,69.0,64.0,63.0,61,95.65,29,ep? s1550
1788359666,22:34:26,69.0,61.0,62.0,61,95.83,30,ep? s1550
1788359671,22:34:31,75.0,60.0,61.0,61,95.94,30,ep? s1550
1788359676,22:34:36,67.0,60.0,67.0,61,95.88,30,ep? s1550
1788359681,22:34:41,76.0,76.0,63.0,61,95.93,30,ep? s1550
1788359686,22:34:46,70.0,62.0,63.0,61,94.55,31,ep? s1550
1788359691,22:34:51,71.0,64.0,65.0,61,95.61,30,ep? s1550
1788359697,22:34:57,70.0,61.0,63.0,61,95.93,30,ep? s1550
1788359702,22:35:02,71.0,62.0,59.0,61,96.00,30,ep? s1550
1788359707,22:35:07,67.0,58.0,62.0,61,94.80,30,ep? s1600
1788359712,22:35:12,70.0,63.0,62.0,61,92.28,30,ep? s1600
1788359717,22:35:17,70.0,61.0,63.0,61,94.71,30,ep? s1600
1788359722,22:35:22,67.0,61.0,61.0,61,96.28,31,ep? s1600
1788359727,22:35:27,69.0,61.0,61.0,61,95.83,30,ep? s1600
1788359732,22:35:32,70.0,62.0,62.0,61,95.64,31,ep? s1600
1788359737,22:35:37,69.0,59.0,61.0,61,95.81,29,ep? s1600
1788359742,22:35:42,70.0,68.0,61.0,61,97.64,25,ep? s1600
1788359747,22:35:47,69.0,59.0,61.0,61,96.99,28,ep? s1600
1788359752,22:35:52,68.0,61.0,62.0,61,95.18,25,ep? s1600
1788359757,22:35:57,71.0,61.0,63.0,61,95.94,33,ep? s1650
1788359762,22:36:02,69.0,60.0,62.0,61,95.25,25,ep? s1650
1788359767,22:36:07,71.0,62.0,62.0,61,95.65,32,ep? s1650
1788359772,22:36:12,68.0,59.0,61.0,60,95.12,34,ep? s1650
1788359778,22:36:18,69.0,59.0,59.0,61,95.99,30,ep? s1650
1788359783,22:36:23,69.0,60.0,63.0,61,94.62,30,ep? s1650
1788359788,22:36:28,85.0,62.0,65.0,61,96.22,30,ep? s1650
1788359793,22:36:33,70.0,60.0,62.0,61,96.06,30,ep? s1650
1788359798,22:36:38,69.0,60.0,59.0,61,96.11,30,ep? s1650
1788359803,22:36:43,69.0,59.0,61.0,61,96.01,30,ep? s1650
1788359808,22:36:48,70.0,64.0,59.0,61,95.92,30,ep? s1700
1788359813,22:36:53,67.0,59.0,62.0,61,96.13,30,ep? s1700
1788359819,22:36:59,67.0,60.0,62.0,61,96.52,30,ep? s1700
1788359824,22:37:04,69.0,61.0,62.0,61,96.25,28,ep? s1700
1788359829,22:37:09,69.0,61.0,63.0,61,95.99,31,ep? s1700
1788359834,22:37:14,67.0,61.0,61.0,61,97.77,28,ep? s1700
1788359839,22:37:19,70.0,62.0,63.0,61,98.04,25,ep? s1700
1788359844,22:37:24,65.0,60.0,72.0,61,95.94,33,ep? s1700
1788359849,22:37:29,68.0,62.0,62.0,61,95.25,25,ep? s1700
1788359854,22:37:34,75.0,62.0,66.0,61,95.40,32,ep? s1700
1788359859,22:37:39,82.0,68.0,62.0,61,95.35,35,ep? s1750
1788359864,22:37:44,73.0,59.0,61.0,61,95.43,35,ep? s1750
1788359869,22:37:49,71.0,59.0,62.0,61,95.55,33,ep? s1750
1788359874,22:37:54,71.0,58.0,62.0,61,97.81,34,ep? s1750
1788359879,22:37:59,71.0,60.0,65.0,61,98.46,29,ep? s1750
1788359884,22:38:04,69.0,59.0,63.0,61,96.06,30,ep? s1750
1788359889,22:38:09,70.0,59.0,63.0,61,95.86,29,ep? s1750
1788359894,22:38:14,70.0,60.0,63.0,61,95.83,30,ep? s1750
1788359899,22:38:19,70.0,61.0,62.0,61,96.17,30,ep? s1750
1788359904,22:38:24,69.0,59.0,61.0,61,96.08,30,ep? s1750
1788359909,22:38:29,71.0,60.0,65.0,61,96.22,30,ep? s1800
1788359914,22:38:34,69.0,57.0,62.0,61,96.58,30,ep? s1800
1788359920,22:38:40,70.0,60.0,62.0,61,96.43,30,ep? s1800
1788359925,22:38:45,69.0,61.0,61.0,61,96.28,30,ep? s1800
1788359930,22:38:50,69.0,60.0,61.0,61,96.01,30,ep? s1800
1788359935,22:38:55,69.0,59.0,61.0,61,94.77,31,ep? s1800
1788359940,22:39:00,70.0,60.0,63.0,61,95.90,29,ep? s1800
1788359945,22:39:05,70.0,62.0,62.0,61,96.20,30,ep? s1800
1788359950,22:39:10,70.0,67.0,66.0,61,96.78,29,ep? s1800
1788359955,22:39:15,69.0,59.0,63.0,61,96.45,27,ep? s1800
1788359960,22:39:20,69.0,60.0,63.0,61,96.09,25,ep? s1850
1788359965,22:39:25,69.0,59.0,61.0,61,97.96,28,ep? s1850
1788359970,22:39:30,68.0,60.0,65.0,61,97.52,24,ep? s1850
1788359975,22:39:35,69.0,61.0,65.0,61,95.40,33,ep? s1850
1788359980,22:39:40,74.0,59.0,65.0,61,95.57,25,ep? s1850
1788359985,22:39:45,69.0,59.0,63.0,61,95.47,33,ep? s1850
1788359990,22:39:50,74.0,59.0,63.0,61,94.68,35,ep? s1850
1788359995,22:39:55,74.0,60.0,62.0,61,95.46,33,ep? s1850
1788360000,22:40:00,73.0,61.0,65.0,61,94.40,35,ep? s1850
1788360005,22:40:05,72.0,60.0,63.0,61,98.45,30,ep? s1850
1788360011,22:40:11,70.0,59.0,62.0,61,94.98,30,ep? s1900
1788360016,22:40:16,70.0,59.0,62.0,62,95.99,29,ep? s1900
1788360021,22:40:21,70.0,59.0,63.0,61,98.15,30,ep? s1900
1788360026,22:40:26,69.0,60.0,63.0,63,95.84,30,ep? s1900
1788360031,22:40:31,69.0,59.0,62.0,63,95.58,30,ep? s1900
1788360036,22:40:36,69.0,60.0,61.0,61,93.60,30,ep? s1900
1788360041,22:40:41,70.0,60.0,61.0,61,95.67,30,ep? s1900
1788360046,22:40:46,67.0,64.0,59.0,61,95.53,30,ep? s1900
1788360051,22:40:51,68.0,59.0,65.0,61,95.56,30,ep? s1900
1788360056,22:40:56,68.0,61.0,61.0,61,96.14,30,ep? s1900
1788360061,22:41:01,69.0,61.0,61.0,61,95.48,30,ep? s1950
1788360066,22:41:06,81.0,66.0,63.0,61,94.63,30,ep? s1950
1788360071,22:41:11,70.0,67.0,63.0,61,96.31,30,ep? s1950
1788360076,22:41:16,68.0,61.0,62.0,61,94.75,31,ep? s1950
1788360082,22:41:22,75.0,61.0,62.0,61,95.36,33,ep? s1950
1788360087,22:41:27,71.0,60.0,63.0,60,94.97,35,ep? s1950
1788360092,22:41:32,71.0,60.0,63.0,61,95.22,33,ep? s1950
1788360097,22:41:37,73.0,62.0,66.0,61,97.17,34,ep? s1950
1788360102,22:41:42,71.0,60.0,62.0,61,98.60,29,ep? s1950
1788360107,22:41:47,71.0,61.0,62.0,61,95.40,34,ep? s1950
1788360112,22:41:52,68.0,61.0,62.0,61,96.05,31,ep? s2000
1788360117,22:41:57,73.0,60.0,62.0,61,98.83,29,ep? s2000
1788360123,22:42:03,67.0,60.0,62.0,63,96.95,32,ep? s2000
1788360128,22:42:08,67.0,60.0,61.0,61,95.96,29,ep? s2000
1788360133,22:42:13,68.0,61.0,63.0,61,96.10,30,ep? s2000
1788360138,22:42:18,68.0,61.0,63.0,61,95.79,30,ep? s2000
1788360143,22:42:23,69.0,61.0,63.0,61,95.85,30,ep? s2000
1788360148,22:42:28,68.0,61.0,63.0,61,95.86,30,ep? s2000
1788360153,22:42:33,68.0,60.0,62.0,61,96.15,30,ep? s2000
1788360158,22:42:38,67.0,62.0,62.0,61,95.76,30,ep? s2000
1788360163,22:42:43,68.0,61.0,62.0,61,94.36,30,ep? s2050
1788360168,22:42:48,66.0,60.0,62.0,61,95.81,30,ep? s2050
1788360173,22:42:53,69.0,62.0,62.0,61,96.15,31,ep? s2050
1788360178,22:42:58,68.0,61.0,62.0,61,95.73,30,ep? s2050
1788360183,22:43:03,68.0,61.0,62.0,61,94.24,32,ep? s2050
1788360188,22:43:08,68.0,61.0,61.0,61,95.88,30,ep? s2050
1788360193,22:43:13,68.0,61.0,62.0,61,95.99,28,ep? s2050
1788360198,22:43:18,69.0,61.0,62.0,61,95.85,31,ep? s2050
1788360203,22:43:23,73.0,63.0,65.0,61,94.55,19,ep? s2050
1788360208,22:43:28,68.0,61.0,63.0,61,97.33,24,ep? s2050
1788360214,22:43:34,67.0,64.0,63.0,61,95.57,20,ep? s2100
1788360219,22:43:39,74.0,67.0,65.0,62,94.83,25,ep? s2100
1788360224,22:43:44,68.0,61.0,65.0,61,95.01,33,ep? s2100
1788360229,22:43:49,74.0,61.0,65.0,61,95.06,35,ep? s2100
1788360234,22:43:54,72.0,68.0,63.0,61,95.24,33,ep? s2100
1788360239,22:43:59,82.0,66.0,62.0,61,98.35,35,ep? s2100
1788360244,22:44:04,72.0,60.0,63.0,61,96.86,30,ep? s2100
1788360249,22:44:09,69.0,61.0,63.0,61,95.73,30,ep? s2100
1788360254,22:44:14,67.0,62.0,63.0,61,98.62,35,ep? s2100
1788360259,22:44:19,68.0,60.0,62.0,63,95.24,30,ep? s2100
1788360264,22:44:24,69.0,68.0,63.0,61,96.13,30,ep? s2150
1788360269,22:44:29,69.0,62.0,63.0,61,95.96,29,ep? s2150
1788360274,22:44:34,71.0,62.0,71.0,61,95.84,30,ep? s2150
1788360279,22:44:39,67.0,58.0,59.0,61,95.79,30,ep? s2150
1788360284,22:44:44,67.0,60.0,62.0,61,96.15,31,ep? s2150
1788360289,22:44:49,69.0,60.0,63.0,61,96.11,30,ep? s2150
1788360294,22:44:54,72.0,60.0,72.0,61,95.95,30,ep? s2150
1788360299,22:44:59,68.0,60.0,62.0,61,95.98,30,ep? s2150
1788360304,22:45:04,68.0,61.0,62.0,61,95.91,30,ep? s2150
1788360309,22:45:09,68.0,60.0,62.0,61,95.95,31,ep? s2150
1788360315,22:45:15,67.0,60.0,61.0,61,96.06,30,ep? s2200
1788360320,22:45:20,68.0,61.0,62.0,61,95.89,32,ep? s2200
1788360325,22:45:25,67.0,64.0,61.0,61,95.95,28,ep? s2200
1788360330,22:45:30,69.0,62.0,65.0,61,96.18,33,ep? s2200
1788360335,22:45:35,67.0,59.0,63.0,61,94.58,29,ep? s2200
1788360340,22:45:40,68.0,62.0,66.0,61,95.80,27,ep? s2200
1788360345,22:45:45,64.0,61.0,61.0,61,95.90,33,ep? s2200
1788360350,22:45:50,68.0,62.0,63.0,61,97.47,27,ep? s2200
1788360355,22:45:55,69.0,58.0,62.0,61,94.62,27,ep? s2200
1788360360,22:46:00,72.0,59.0,59.0,61,95.31,33,ep? s2200
1788360365,22:46:05,72.0,61.0,61.0,61,95.12,34,ep? s2250
1788360370,22:46:10,73.0,60.0,61.0,61,98.68,29,ep? s2250
1788360375,22:46:15,71.0,59.0,59.0,61,98.48,35,ep? s2250
1788360380,22:46:20,72.0,61.0,62.0,61,98.49,29,ep? s2250
1788360386,22:46:26,82.0,62.0,82.0,61,96.09,30,ep? s2250
1788360391,22:46:31,68.0,62.0,61.0,61,95.81,30,ep? s2250
1788360396,22:46:36,73.0,61.0,59.0,61,95.69,33,ep? s2250
1788360401,22:46:41,68.0,61.0,61.0,61,96.21,29,ep? s2250
1788360406,22:46:46,82.0,62.0,69.0,61,96.27,30,ep? s2250
1788360411,22:46:51,68.0,60.0,65.0,61,97.23,28,ep? s2250
1788360416,22:46:56,76.0,61.0,65.0,61,96.25,27,ep? s2300
1788360421,22:47:01,68.0,62.0,65.0,61,96.34,31,ep? s2300
1788360426,22:47:06,72.0,61.0,70.0,61,97.58,28,ep? s2300
1788360431,22:47:11,67.0,57.0,61.0,62,95.18,25,ep? s2300
1788360436,22:47:16,76.0,65.0,69.0,61,95.23,33,ep? s2300
1788360441,22:47:21,72.0,59.0,65.0,61,95.15,25,ep? s2300
1788360446,22:47:26,68.0,66.0,67.0,61,95.49,33,ep? s2300
1788360452,22:47:32,78.0,59.0,63.0,61,95.21,35,ep? s2300
1788360457,22:47:37,67.0,63.0,65.0,61,95.30,31,ep? s2300
1788360462,22:47:42,72.0,59.0,63.0,61,95.18,34,ep? s2300
1788360467,22:47:47,81.0,62.0,70.0,61,96.52,31,ep? s2350
1788360472,22:47:52,69.0,62.0,59.0,61,97.22,30,ep? s2350
1788360477,22:47:57,76.0,62.0,63.0,61,95.67,30,ep? s2350
1788360482,22:48:02,87.0,62.0,63.0,61,95.81,30,ep? s2350
1788360487,22:48:07,78.0,61.0,70.0,61,95.56,30,ep? s2350
1788360492,22:48:12,69.0,62.0,62.0,61,95.89,30,ep? s2350
1788360497,22:48:17,75.0,62.0,69.0,61,96.12,29,ep7
1788360502,22:48:22,68.0,60.0,63.0,61,96.32,30,ep7
1788360507,22:48:27,74.0,74.0,61.0,61,96.26,30,ep7
1788360512,22:48:32,69.0,59.0,62.0,61,95.99,28,ep7
1788360517,22:48:37,77.0,62.0,61.0,61,96.17,30,ep7
1788360522,22:48:42,67.0,60.0,62.0,61,97.34,27,ep7
1788360527,22:48:47,82.0,59.0,82.0,61,95.19,33,ep7
1788360532,22:48:52,72.0,59.0,62.0,61,95.12,33,ep7
1788360537,22:48:57,82.0,61.0,63.0,61,98.59,29,ep7
1788360542,22:49:02,72.0,61.0,65.0,61,95.74,34,ep7
1788360547,22:49:07,75.0,60.0,67.0,61,95.46,29,ep7
1788360553,22:49:13,66.0,59.0,63.0,62,95.97,30,ep7
1788360558,22:49:18,83.0,62.0,67.0,61,95.10,29,ep7
1788360563,22:49:23,74.0,62.0,61.0,61,95.98,29,ep7
1788360568,22:49:28,77.0,62.0,65.0,61,96.25,30,ep7
1788360573,22:49:33,77.0,62.0,63.0,61,95.78,30,ep7
1788360578,22:49:38,76.0,76.0,63.0,61,95.75,30,ep7
1788360583,22:49:43,68.0,61.0,65.0,61,96.20,30,ep7
1788360588,22:49:48,87.0,60.0,87.0,61,92.48,30,ep7
1788360593,22:49:53,67.0,59.0,62.0,61,95.67,34,ep7
1788360598,22:49:58,78.0,60.0,63.0,61,95.80,30,ep7
1788360603,22:50:03,66.0,60.0,61.0,61,96.19,33,ep7
1788360608,22:50:08,69.0,66.0,65.0,61,96.19,31,ep7
1788360613,22:50:13,68.0,59.0,61.0,61,97.33,24,ep7
1788360618,22:50:18,86.0,61.0,63.0,61,95.80,30,ep7
1788360623,22:50:23,69.0,60.0,69.0,61,95.77,24,ep7
1788360628,22:50:28,80.0,72.0,63.0,62,97.34,27,ep7
1788360633,22:50:33,72.0,61.0,61.0,61,94.37,35,ep7
1788360638,22:50:38,73.0,73.0,62.0,61,94.76,32,ep7
1788360643,22:50:43,72.0,60.0,61.0,61,94.47,26,ep7
1788360648,22:50:48,79.0,59.0,61.0,61,98.27,29,ep7
1788360654,22:50:54,68.0,59.0,61.0,62,94.41,30,ep7
1788360659,22:50:59,80.0,70.0,61.0,61,95.84,29,ep7
1788360664,22:51:04,69.0,60.0,62.0,61,95.50,30,ep7
1788360669,22:51:09,69.0,64.0,61.0,61,95.60,30,ep7
1788360674,22:51:14,67.0,60.0,62.0,61,95.83,30,ep7
1788360679,22:51:19,70.0,70.0,65.0,61,95.75,30,ep7
1788360684,22:51:24,68.0,61.0,62.0,61,96.04,30,ep7
1788360690,22:51:30,70.0,62.0,63.0,61,96.01,28,ep7
1788360695,22:51:35,70.0,61.0,63.0,61,96.15,19,ep7
1788360700,22:51:40,70.0,62.0,63.0,61,97.01,28,ep7
1788360705,22:51:45,68.0,59.0,62.0,61,97.41,24,ep7
1788360710,22:51:50,69.0,59.0,62.0,61,94.89,33,ep7
1788360715,22:51:55,68.0,62.0,65.0,61,95.54,23,ep7
1788360720,22:52:00,67.0,59.0,62.0,61,88.25,30,ep7
1788360725,22:52:05,72.0,59.0,62.0,61,95.02,34,ep7
1788360730,22:52:10,72.0,61.0,62.0,61,98.27,29,ep7
1788360735,22:52:15,72.0,61.0,63.0,61,95.28,34,ep7
1788360740,22:52:20,86.0,61.0,67.0,61,97.33,29,ep7
1788360745,22:52:25,72.0,60.0,62.0,61,98.93,30,ep7
1788360750,22:52:30,72.0,60.0,62.0,61,98.33,35,ep7
1788360755,22:52:35,69.0,61.0,61.0,61,98.36,30,ep7
1788360761,22:52:41,69.0,61.0,63.0,61,98.32,35,ep7
1788360766,22:52:46,69.0,60.0,61.0,61,95.95,29,ep7
1788360771,22:52:51,69.0,59.0,63.0,61,95.75,30,ep7
1788360776,22:52:56,69.0,59.0,63.0,61,95.52,30,ep7
1788360781,22:53:01,68.0,59.0,62.0,61,95.55,29,ep7
1788360786,22:53:06,67.0,59.0,63.0,61,95.75,30,ep7
1788360791,22:53:11,69.0,60.0,63.0,61,95.68,30,ep7
1788360796,22:53:16,68.0,59.0,61.0,61,95.62,30,ep7
1788360801,22:53:21,69.0,60.0,67.0,61,95.94,30,ep7
1788360806,22:53:26,68.0,60.0,59.0,61,95.99,30,ep7
1788360811,22:53:31,69.0,59.0,62.0,61,95.61,30,ep7
1788360816,22:53:36,68.0,61.0,61.0,61,95.52,30,ep7
1788360821,22:53:41,69.0,62.0,61.0,61,95.81,30,ep7
1788360826,22:53:46,68.0,61.0,61.0,61,95.51,31,ep7
1788360831,22:53:51,68.0,61.0,61.0,61,95.65,28,ep7
1788360836,22:53:56,70.0,62.0,63.0,61,95.98,31,ep7
1788360841,22:54:01,70.0,60.0,62.0,61,97.53,29,ep7
1788360846,22:54:06,70.0,62.0,61.0,61,94.99,17,ep7
1788360851,22:54:11,66.0,59.0,61.0,61,95.89,32,ep7
1788360857,22:54:17,71.0,60.0,59.0,61,94.74,17,ep7
1788360862,22:54:22,75.0,61.0,62.0,61,95.52,33,ep7
1788360867,22:54:27,70.0,61.0,62.0,60,95.43,34,ep7
1788360872,22:54:32,73.0,67.0,63.0,61,95.28,33,ep7
1788360877,22:54:37,72.0,61.0,62.0,61,95.38,34,ep7
1788360882,22:54:42,75.0,60.0,62.0,61,98.32,30,ep7
1788360887,22:54:47,70.0,68.0,63.0,61,95.85,29,ep7
1788360892,22:54:52,68.0,65.0,65.0,62,94.72,29,ep7
1788360897,22:54:57,67.0,60.0,59.0,62,96.06,29,ep7
1788360902,22:55:02,69.0,62.0,63.0,61,95.66,30,ep7
1788360907,22:55:07,68.0,62.0,65.0,61,95.85,30,ep7
1788360912,22:55:12,69.0,66.0,63.0,61,95.70,30,ep7
1788360917,22:55:17,67.0,60.0,62.0,61,95.49,30,ep7
1788360922,22:55:22,70.0,61.0,70.0,61,95.76,30,ep7
1788360927,22:55:27,69.0,61.0,62.0,61,95.60,30,ep7
1788360932,22:55:32,68.0,65.0,63.0,61,95.64,30,ep7
1788360937,22:55:37,68.0,58.0,70.0,61,96.29,30,ep7
1788360942,22:55:42,67.0,62.0,63.0,61,95.91,30,ep7
1788360948,22:55:48,69.0,69.0,63.0,61,95.82,30,ep7
1788360953,22:55:53,69.0,67.0,63.0,61,96.01,30,ep7
1788360958,22:55:58,69.0,61.0,63.0,61,95.87,31,ep7
1788360963,22:56:03,68.0,61.0,62.0,61,95.82,30,ep7
1788360968,22:56:08,68.0,61.0,61.0,61,94.70,31,ep7
1788360973,22:56:13,69.0,62.0,61.0,61,96.07,30,ep7
1788360978,22:56:18,68.0,59.0,61.0,61,97.11,25,ep7
1788360983,22:56:23,68.0,60.0,62.0,61,95.76,31,ep7
1788360988,22:56:28,68.0,62.0,63.0,61,95.24,24,ep7
1788360994,22:56:34,67.0,60.0,65.0,61,95.97,30,ep7
1788360999,22:56:39,67.0,62.0,63.0,61,95.83,29,ep7
1788361004,22:56:44,68.0,61.0,63.0,61,95.64,30,ep7
1788361009,22:56:49,90.0,68.0,71.0,61,95.88,30,ep7
1788361014,22:56:54,67.0,61.0,63.0,61,95.92,31,ep7
1788361019,22:56:59,69.0,68.0,63.0,61,96.08,30,ep7
1788361024,22:57:04,69.0,61.0,63.0,61,96.09,30,ep7
1788361029,22:57:09,68.0,61.0,63.0,61,96.16,30,ep7
1788361034,22:57:14,68.0,62.0,61.0,61,95.98,30,ep7
1788361039,22:57:19,68.0,59.0,61.0,61,96.13,31,ep7
1788361044,22:57:24,68.0,60.0,62.0,61,96.13,30,ep7
1788361049,22:57:29,68.0,60.0,62.0,61,95.93,34,ep7
1788361054,22:57:34,70.0,61.0,62.0,61,96.17,30,ep7
1788361059,22:57:39,69.0,60.0,63.0,61,96.22,30,ep7
1788361064,22:57:44,71.0,64.0,63.0,61,96.28,30,ep7
1788361069,22:57:49,69.0,62.0,63.0,61,96.09,28,ep7
1788361074,22:57:54,69.0,62.0,63.0,61,95.78,31,ep7
1788361080,22:58:00,69.0,64.0,63.0,61,95.95,28,ep7
1788361085,22:58:05,69.0,62.0,65.0,61,94.76,17,ep7
1788361090,22:58:10,69.0,60.0,63.0,61,96.49,29,ep7
1788361095,22:58:15,68.0,59.0,65.0,61,98.11,27,ep7
1788361100,22:58:20,67.0,60.0,63.0,61,96.24,31,ep7
1788361105,22:58:25,68.0,61.0,63.0,61,94.64,33,ep7
1788361110,22:58:30,78.0,64.0,65.0,61,95.28,27,ep7
1788361115,22:58:35,72.0,60.0,63.0,61,95.53,33,ep7
1788361120,22:58:40,71.0,59.0,63.0,61,95.90,35,ep7
1788361125,22:58:45,73.0,64.0,63.0,61,95.57,33,ep7
1788361130,22:58:50,71.0,59.0,63.0,61,98.87,35,ep7
1788361135,22:58:55,74.0,62.0,69.0,61,98.82,29,ep7
1788361140,22:59:00,68.0,61.0,62.0,62,96.09,30,ep7
1788361145,22:59:05,67.0,61.0,62.0,62,96.04,30,ep7
1788361150,22:59:10,69.0,61.0,63.0,61,95.84,30,ep7
1788361155,22:59:15,69.0,60.0,63.0,61,95.63,30,ep7
1788361160,22:59:20,68.0,59.0,63.0,61,95.84,30,ep7
1788361165,22:59:25,68.0,61.0,63.0,61,96.13,30,ep7
1788361170,22:59:30,69.0,61.0,65.0,61,95.77,30,ep7
1788361176,22:59:36,68.0,61.0,71.0,61,95.55,31,ep7
1788361181,22:59:41,69.0,61.0,65.0,61,94.70,30,ep7
1788361186,22:59:46,70.0,61.0,63.0,61,96.15,30,ep7
1788361191,22:59:51,69.0,62.0,63.0,61,96.06,30,ep7
1788361196,22:59:56,69.0,61.0,63.0,61,95.97,31,ep7
1788361201,23:00:01,74.0,61.0,74.0,61,94.93,30,ep7
1788361206,23:00:06,69.0,62.0,63.0,61,95.98,30,ep7
1788361211,23:00:11,70.0,66.0,65.0,61,96.31,31,ep7
1788361216,23:00:16,70.0,68.0,65.0,61,91.72,30,ep7
1788361221,23:00:21,67.0,61.0,63.0,61,95.93,32,ep7
1788361226,23:00:26,69.0,61.0,63.0,61,96.02,28,ep7
1788361231,23:00:31,68.0,68.0,65.0,61,96.05,27,ep7
1788361236,23:00:36,69.0,61.0,63.0,61,96.11,28,ep7
1788361241,23:00:41,69.0,61.0,65.0,61,97.50,27,ep7
1788361246,23:00:46,67.0,62.0,63.0,61,96.98,27,ep7
1788361251,23:00:51,65.0,59.0,62.0,61,97.61,28,ep7
1788361256,23:00:56,67.0,61.0,63.0,62,95.28,26,ep7
1788361261,23:01:01,65.0,59.0,63.0,61,95.03,33,ep7
1788361267,23:01:07,72.0,62.0,62.0,61,95.42,35,ep7
1788361272,23:01:12,73.0,62.0,65.0,61,95.31,33,ep7
1788361277,23:01:17,71.0,60.0,63.0,61,98.77,35,ep7
1788361282,23:01:22,73.0,60.0,63.0,61,98.63,30,ep7
1788361287,23:01:27,71.0,57.0,62.0,61,98.19,30,ep7
1788361292,23:01:32,67.0,59.0,61.0,62,96.15,29,ep7
1788361298,23:01:38,69.0,60.0,63.0,61,96.17,30,ep7
1788361303,23:01:43,69.0,58.0,63.0,61,96.26,30,ep7
1788361308,23:01:48,67.0,59.0,62.0,61,96.24,30,ep7
1788361313,23:01:53,67.0,58.0,61.0,61,96.28,31,ep7
1788361318,23:01:58,70.0,61.0,63.0,61,96.02,28,ep7
1788361323,23:02:03,70.0,59.0,59.0,61,95.92,31,ep7
1788361328,23:02:08,68.0,59.0,61.0,61,97.43,29,ep7
1788361333,23:02:13,68.0,59.0,62.0,61,97.26,25,ep7
1788361338,23:02:18,67.0,61.0,62.0,61,97.36,28,ep7
